Season,Set,CardNumber,PlayerName,Team,Position,Rookie,CardName,FairValue,NumSales,Min,Max,Trend,Top3Prices,LastScraped
2024-25,2024-25 Upper Deck Young Guns,462,Nikita Prishchepov,Colorado Avalanche,,Y,2024-25 Upper Deck - Young Guns #462 - Nikita Prishchepov,10.64,34.0,1.25,10.96,up,$2.76 | $3.3 | $10.64,2026-02-15 01:53
2024-25,2024-25 Upper Deck Young Guns,463,Maxim Tsyplakov,New York Islanders,,Y,2024-25 Upper Deck - Young Guns #463 - Maxim Tsyplakov,3.3,37.0,0.99,8.81,up,$2.76 | $3.3 | $3.0,2026-02-15 01:53
2024-25,2024-25 Upper Deck Young Guns,464,Victor Mancini,New York Rangers,,Y,2024-25 Upper Deck - Young Guns #464 - Victor Mancini,3.67,38.0,1.25,10.96,up,$2.76 | $3.3 | $3.67,2026-02-15 01:53
2024-25,2024-25 Upper Deck Young Guns,465,Oskar Back,Dallas Stars,,Y,2024-25 Upper Deck - Young Guns #465 - Oskar Back,3.67,32.0,1.99,11.72,up,$2.76 | $3.3 | $3.67,2026-02-15 01:53
2024-25,2024-25 Upper Deck Young Guns,466,Nikolai Kovalenko,Colorado Avalanche,,Y,2024-25 Upper Deck - Young Guns #466 - Nikolai Kovalenko,11.2,34.0,1.57,13.32,up,$2.76 | $3.3 | $11.2,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,467,Declan Carlile,Tampa Bay Lightning,,Y,2024-25 Upper Deck - Young Guns #467 - Declan Carlile,3.67,33.0,1.83,10.98,up,$2.76 | $3.3 | $3.67,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,468,Jack Thompson,San Jose Sharks,,Y,2024-25 Upper Deck - Young Guns #468 - Jack Thompson,3.67,38.0,1.7,11.2,up,$2.76 | $3.3 | $3.67,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,469,Logan Morrison,Seattle Kraken,,Y,2024-25 Upper Deck - Young Guns #469 - Logan Morrison,2.76,35.0,1.99,15.32,down,$14.6 | $14.6 | $2.76,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,470,Jackson Blake,Carolina Hurricanes,,Y,2024-25 Upper Deck - Young Guns #470 - Jackson Blake,18.91,31.0,5.1,39.33,up,$18.91 | $15.05 | $12.69,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,471,Phil Kemp,Edmonton Oilers,,Y,2024-25 Upper Deck - Young Guns #471 - Phil Kemp,3.3,30.0,1.24,7.03,stable,$2.76 | $3.3 | $3.48,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,472,Vasily Ponomarev,Carolina Hurricanes,,Y,2024-25 Upper Deck - Young Guns #472 - Vasily Ponomarev,3.48,30.0,1.5,5.5,up,$2.76 | $3.3 | $3.48,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,473,Devin Cooley,San Jose Sharks,,Y,2024-25 Upper Deck - Young Guns #473 - Devin Cooley,19.75,38.0,3.3,25.33,up,$14.6 | $19.75 | $19.71,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,474,Rutger McGroarty,Pittsburgh Penguins,,Y,2024-25 Upper Deck - Young Guns #474 - Rutger McGroarty,14.03,39.0,1.92,15.5,up,$14.03 | $13.82 | $3.82,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,475,Albert Johansson,Detroit Red Wings,,Y,2024-25 Upper Deck - Young Guns #475 - Albert Johansson,3.3,34.0,1.5,10.64,stable,$10.64 | $2.76 | $3.3,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,476,Patrick Giles,Florida Panthers,,Y,2024-25 Upper Deck - Young Guns #476 - Patrick Giles,3.48,27.0,1.4,10.66,up,$2.76 | $3.3 | $3.48,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,477,Calum Ritchie,Colorado Avalanche,,Y,2024-25 Upper Deck - Young Guns #477 - Calum Ritchie,2.76,35.0,1.75,11.67,down,$3.0 | $2.76 | $3.3,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,478,Conor Geekie,Tampa Bay Lightning,,Y,2024-25 Upper Deck - Young Guns #478 - Conor Geekie,2.76,32.0,1.25,10.5,down,$2.76 | $3.34 | $3.3,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,479,Daniil Misyul,New Jersey Devils,,Y,2024-25 Upper Deck - Young Guns #479 - Daniil Misyul,3.48,34.0,1.5,8.27,up,$2.76 | $3.3 | $3.48,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,480,Zachary L'Heureux,Nashville Predators,,Y,2024-25 Upper Deck - Young Guns #480 - Zachary L'Heureux,3.3,29.0,1.83,8.99,stable,$2.76 | $3.3 | $3.48,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,481,Ivan Ivan,Colorado Avalanche,,Y,2024-25 Upper Deck - Young Guns #481 - Ivan Ivan,3.67,33.0,1.25,10.66,up,$2.76 | $3.3 | $3.67,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,482,Andre Lee,Los Angeles Kings,,Y,2024-25 Upper Deck - Young Guns #482 - Andre Lee,2.76,32.0,1.95,10.94,down,$2.76 | $3.3 | $3.48,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,483,Joel Blomqvist,Pittsburgh Penguins,,Y,2024-25 Upper Deck - Young Guns #483 - Joel Blomqvist,10.99,36.0,4.25,23.61,down,$11.93 | $10.99 | $15.49,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,484,Jett Luchanko,Philadelphia Flyers,,Y,2024-25 Upper Deck - Young Guns #484 - Jett Luchanko,2.76,36.0,2.05,12.53,down,$2.76 | $3.3 | $3.95,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,485,Samuel Honzek,Calgary Flames,,Y,2024-25 Upper Deck - Young Guns #485 - Samuel Honzek,3.67,36.0,1.25,10.46,up,$2.76 | $3.3 | $3.67,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,486,Matt Stienburg,Colorado Avalanche,,Y,2024-25 Upper Deck - Young Guns #486 - Matt Stienburg,14.73,31.0,2.2,15.1,stable,$14.73 | $14.73 | $14.72,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,487,Maveric Lamoureux,Utah Hockey Club,,Y,2024-25 Upper Deck - Young Guns #487 - Maveric Lamoureux,3.67,33.0,1.5,10.72,up,$2.76 | $3.3 | $3.67,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,488,Drew Commesso,Chicago Blackhawks,,Y,2024-25 Upper Deck - Young Guns #488 - Drew Commesso,3.3,32.0,1.75,12.45,stable,$2.76 | $3.66 | $3.3,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,489,Seamus Casey,New Jersey Devils,,Y,2024-25 Upper Deck - Young Guns #489 - Seamus Casey,2.76,26.0,1.95,12.45,down,$2.76 | $3.3 | $2.93,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,490,Aleksei Kolosov,Philadelphia Flyers,,Y,2024-25 Upper Deck - Young Guns #490 - Aleksei Kolosov,2.76,37.0,2.05,15.49,down,$2.76 | $3.3 | $3.27,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,491,Nolan Allan,Chicago Blackhawks,,Y,2024-25 Upper Deck - Young Guns #491 - Nolan Allan,3.67,32.0,1.83,10.93,up,$2.76 | $3.3 | $3.67,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,492,Matvei Michkov,Philadelphia Flyers,,Y,2024-25 Upper Deck - Young Guns #492 - Matvei Michkov,38.0,41.0,15.49,50.61,stable,$28.86 | $38.0 | $40.06,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,493,Brandon Bussi,Boston Bruins,,Y,2024-25 Upper Deck - Young Guns #493 - Brandon Bussi,25.73,36.0,5.69,45.06,stable,$20.14 | $25.86 | $25.73,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,494,Isaac Poulter,New Jersey Devils,,Y,2024-25 Upper Deck - Young Guns #494 - Isaac Poulter,2.76,36.0,1.22,7.99,stable,$2.2 | $2.76 | $3.3,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,495,Noah Philp,Edmonton Oilers,,Y,2024-25 Upper Deck - Young Guns #495 - Noah Philp,3.48,34.0,1.11,8.81,up,$2.76 | $3.3 | $3.48,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,496,Matvei Michkov/Ivan Fedotov CL,Philadelphia Flyers,,Y,2024-25 Upper Deck - Young Guns #496 - Matvei Michkov/Ivan Fedotov CL,,,,,,,
2024-25,2024-25 Upper Deck Young Guns,497,Logan Mailloux/Lane Hutson CL,Montreal Canadiens,,Y,2024-25 Upper Deck - Young Guns #497 - Logan Mailloux/Lane Hutson CL,,,,,,,
2024-25,2024-25 Upper Deck Young Guns,498,Olen Zellweger/Cutter Gauthier CL,Anaheim Ducks,,Y,2024-25 Upper Deck - Young Guns #498 - Olen Zellweger/Cutter Gauthier CL,,,,,,,
2024-25,2024-25 Upper Deck Young Guns,499,Macklin Celebrini/Will Smith CL,San Jose Sharks,,Y,2024-25 Upper Deck - Young Guns #499 - Macklin Celebrini/Will Smith CL,,,,,,,
2024-25,2024-25 Upper Deck Young Guns,500,Macklin Celebrini/Matvei Michkov CL,San Jose Sharks/Philadelphia Flyers,,Y,2024-25 Upper Deck - Young Guns #500 - Macklin Celebrini/Matvei Michkov CL,3.67,19.0,2.75,15.06,stable,$2.76 | $3.67 | $5.14,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,701,Will Smith,San Jose Sharks,,Y,2024-25 Upper Deck - Young Guns #701 - Will Smith,65.07,43.0,35.0,165.0,stable,$65.07 | $63.09 | $165.0,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,702,Erik Portillo,Los Angeles Kings,,Y,2024-25 Upper Deck - Young Guns #702 - Erik Portillo,3.49,35.0,1.25,10.96,up,$3.49 | $3.48 | $2.72,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,703,Owen Pickering,Pittsburgh Penguins,,Y,2024-25 Upper Deck - Young Guns #703 - Owen Pickering,3.66,35.0,2.05,12.68,stable,$12.68 | $3.66 | $3.49,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,704,Lian Bichsel,Dallas Stars,,Y,2024-25 Upper Deck - Young Guns #704 - Lian Bichsel,3.48,40.0,1.77,15.01,down,$12.74 | $3.49 | $3.48,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,705,Brett Berard,New York Rangers,,Y,2024-25 Upper Deck - Young Guns #705 - Brett Berard,3.48,34.0,1.39,11.1,stable,$3.49 | $3.48 | $2.72,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,706,Jonathan Lekkerimaki,Vancouver Canucks,,Y,2024-25 Upper Deck - Young Guns #706 - Jonathan Lekkerimaki,13.21,43.0,3.3,25.0,up,$8.43 | $13.21 | $3.49,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,707,Tye Felhaber,Colorado Avalanche,,Y,2024-25 Upper Deck - Young Guns #707 - Tye Felhaber,3.49,37.0,1.46,11.64,stable,$3.49 | $11.64 | $2.2,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,708,Sebastian Cossa,Detroit Red Wings,,Y,2024-25 Upper Deck - Young Guns #708 - Sebastian Cossa,20.0,36.0,5.1,29.37,stable,$28.2 | $20.0 | $14.94,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,709,Trent Miner,Colorado Avalanche,,Y,2024-25 Upper Deck - Young Guns #709 - Trent Miner,12.88,37.0,1.84,12.88,up,$12.88 | $7.34 | $3.49,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,710,Denton Mateychuk,Columbus Blue Jackets,,Y,2024-25 Upper Deck - Young Guns #710 - Denton Mateychuk,15.98,39.0,2.05,16.6,up,$13.0 | $3.49 | $15.98,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,711,Isaiah George,New York Islanders,,Y,2024-25 Upper Deck - Young Guns #711 - Isaiah George,3.49,39.0,1.99,15.05,down,$12.62 | $3.49 | $15.05,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,712,Chase Bradley,Colorado Avalanche,,Y,2024-25 Upper Deck - Young Guns #712 - Chase Bradley,2.2,37.0,1.49,10.46,down,$3.49 | $2.2 | $3.48,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,713,Jere Innala,Colorado Avalanche,,Y,2024-25 Upper Deck - Young Guns #713 - Jere Innala,3.48,36.0,1.46,8.74,stable,$3.49 | $3.48 | $2.72,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,714,Nikita Grebenkin,Toronto Maple Leafs,,Y,2024-25 Upper Deck - Young Guns #714 - Nikita Grebenkin,12.83,44.0,1.5,12.85,up,$4.77 | $12.83 | $3.49,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,715,Tyson Kozak,Buffalo Sabres,,Y,2024-25 Upper Deck - Young Guns #715 - Tyson Kozak,3.48,34.0,1.46,6.59,stable,$3.49 | $3.48 | $2.72,2026-02-15 01:54
2024-25,2024-25 Upper Deck Young Guns,716,Max Sasson,Vancouver Canucks,,Y,2024-25 Upper Deck - Young Guns #716 - Max Sasson,2.2,34.0,1.25,9.21,down,$2.94 | $3.49 | $2.2,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,717,Nathan Legare,New Jersey Devils,,Y,2024-25 Upper Deck - Young Guns #717 - Nathan Legare,3.3,38.0,1.49,10.5,down,$3.49 | $4.4 | $3.3,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,718,Juha Jaaska,Carolina Hurricanes,,Y,2024-25 Upper Deck - Young Guns #718 - Juha Jaaska,3.49,39.0,1.99,13.17,stable,$12.68 | $3.49 | $3.48,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,719,Samuel Helenius,Los Angeles Kings,,Y,2024-25 Upper Deck - Young Guns #719 - Samuel Helenius,3.48,38.0,1.5,11.64,stable,$3.49 | $3.48 | $2.2,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,720,Adam Wilsby,Nashville Predators,,Y,2024-25 Upper Deck - Young Guns #720 - Adam Wilsby,3.48,34.0,1.5,11.68,stable,$3.49 | $3.48 | $2.72,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,721,Fabian Lysell,Boston Bruins,,Y,2024-25 Upper Deck - Young Guns #721 - Fabian Lysell,2.72,34.0,1.69,7.34,down,$3.49 | $3.48 | $2.72,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,722,Helge Grans,Philadelphia Flyers,,Y,2024-25 Upper Deck - Young Guns #722 - Helge Grans,3.48,38.0,1.75,13.33,stable,$3.49 | $3.48 | $2.72,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,723,Justin Hryckowian,Dallas Stars,,Y,2024-25 Upper Deck - Young Guns #723 - Justin Hryckowian,15.98,37.0,2.05,15.98,up,$12.71 | $3.49 | $15.98,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,724,Fedor Svechkov,Nashville Predators,,Y,2024-25 Upper Deck - Young Guns #724 - Fedor Svechkov,2.93,38.0,1.25,7.52,stable,$3.49 | $2.2 | $2.93,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,725,Ales Stezka,Seattle Kraken,,Y,2024-25 Upper Deck - Young Guns #725 - Ales Stezka,3.49,36.0,1.5,10.96,stable,$3.66 | $3.49 | $3.48,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,726,Jakub Dobes,Montreal Canadiens,,Y,2024-25 Upper Deck - Young Guns #726 - Jakub Dobes,21.3,44.0,14.24,47.77,stable,$31.24 | $21.3 | $14.24,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,727,Michael Milne,Minnesota Wild,,Y,2024-25 Upper Deck - Young Guns #727 - Michael Milne,3.48,34.0,1.25,8.99,stable,$3.49 | $3.48 | $2.72,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,728,Arttu Hyry,Dallas Stars,,Y,2024-25 Upper Deck - Young Guns #728 - Arttu Hyry,12.71,29.0,1.52,12.71,up,$12.71 | $3.49 | $3.48,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,729,Nathan Clurman,Pittsburgh Penguins,,Y,2024-25 Upper Deck - Young Guns #729 - Nathan Clurman,3.48,38.0,1.25,7.34,stable,$3.49 | $3.48 | $2.72,2026-02-15 01:55
2024-25,2024-25 Upper Deck Young Guns,730,Jonathan Lekkerimaki/Will Smith CL,Vancouver Canucks/San Jose Sharks,,Y,2024-25 Upper Deck - Young Guns #730 - Jonathan Lekkerimaki/Will Smith CL,2.05,10.0,2.05,10.6,down,$3.49 | $2.05 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,201,Matthew Coronato,Calgary Flames,,Y,2023-24 Upper Deck - Young Guns #201 - Matthew Coronato,5.1,40.0,1.99,16.98,stable,$5.1 | $5.32 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,202,Vincent Desharnais,Edmonton Oilers,,Y,2023-24 Upper Deck - Young Guns #202 - Vincent Desharnais,3.53,31.0,1.29,9.54,stable,$5.1 | $3.53 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,203,Joona Koppanen,Boston Bruins,,Y,2023-24 Upper Deck - Young Guns #203 - Joona Koppanen,3.3,26.0,1.56,10.75,stable,$5.1 | $3.3 | $3.13,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,204,Yaroslav Askarov,Nashville Predators,,Y,2023-24 Upper Deck - Young Guns #204 - Yaroslav Askarov,13.0,44.0,5.1,45.0,stable,$21.43 | $5.1 | $13.0,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,205,Jonathan Gruden,Pittsburgh Penguins,,Y,2023-24 Upper Deck - Young Guns #205 - Jonathan Gruden,3.3,21.0,1.5,9.92,down,$5.1 | $3.3 | $4.37,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,206,William Dufour,New York Islanders,,Y,2023-24 Upper Deck - Young Guns #206 - William Dufour,3.3,19.0,1.65,11.19,down,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,207,Jaxson Stauber,Chicago Blackhawks,,Y,2023-24 Upper Deck - Young Guns #207 - Jaxson Stauber,2.2,30.0,1.65,13.22,down,$2.2 | $5.1 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,208,Jakob Pelletier,Calgary Flames,,Y,2023-24 Upper Deck - Young Guns #208 - Jakob Pelletier,5.1,42.0,2.9,17.67,stable,$5.1 | $14.79 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,209,Samuel Bolduc,New York Islanders,,Y,2023-24 Upper Deck - Young Guns #209 - Samuel Bolduc,3.3,30.0,1.86,14.6,stable,$5.1 | $3.3 | $3.13,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,210,Dustin Wolf,Calgary Flames,,Y,2023-24 Upper Deck - Young Guns #210 - Dustin Wolf,10.5,40.0,10.0,55.81,down,$10.5 | $22.03 | $42.44,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,211,Milos Kelemen,Arizona Coyotes,,Y,2023-24 Upper Deck - Young Guns #211 - Milos Kelemen,2.76,15.0,1.49,6.94,down,$5.1 | $3.3 | $2.76,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,212,Ridly Greig,Ottawa Senators,,Y,2023-24 Upper Deck - Young Guns #212 - Ridly Greig,3.3,31.0,1.5,11.0,stable,$5.1 | $3.3 | $3.18,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,213,Will Cuylle,New York Rangers,,Y,2023-24 Upper Deck - Young Guns #213 - Will Cuylle,5.06,38.0,2.0,15.0,stable,$5.06 | $5.1 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,214,Owen Beck,Montreal Canadiens,,Y,2023-24 Upper Deck - Young Guns #214 - Owen Beck,3.3,41.0,2.75,20.37,down,$5.13 | $5.1 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,215,Brock Faber,Minnesota Wild,,Y,2023-24 Upper Deck - Young Guns #215 - Brock Faber,5.1,39.0,5.1,38.92,down,$10.56 | $12.5 | $5.1,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,216,Cole Guttman,Chicago Blackhawks,,Y,2023-24 Upper Deck - Young Guns #216 - Cole Guttman,3.66,18.0,2.25,6.94,stable,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,217,Arnaud Durandeau,New York Islanders,,Y,2023-24 Upper Deck - Young Guns #217 - Arnaud Durandeau,5.1,18.0,1.86,9.54,up,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,218,David Gust,Chicago Blackhawks,,Y,2023-24 Upper Deck - Young Guns #218 - David Gust,3.3,20.0,1.54,10.54,down,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,219,Elliot Desnoyers,Philadelphia Flyers,,Y,2023-24 Upper Deck - Young Guns #219 - Elliot Desnoyers,2.76,22.0,1.83,9.92,down,$2.76 | $5.1 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,220,Drew Helleson,Anaheim Ducks,,Y,2023-24 Upper Deck - Young Guns #220 - Drew Helleson,4.37,29.0,1.5,10.14,stable,$5.1 | $3.3 | $4.37,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,221,Luke Evangelista,Nashville Predators,,Y,2023-24 Upper Deck - Young Guns #221 - Luke Evangelista,3.3,37.0,1.25,7.23,stable,$5.1 | $3.3 | $3.13,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,222,Matthew Knies,Toronto Maple Leafs,,Y,2023-24 Upper Deck - Young Guns #222 - Matthew Knies,28.07,42.0,16.0,95.0,down,$32.31 | $33.98 | $28.07,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,223,Tristen Robins,San Jose Sharks,,Y,2023-24 Upper Deck - Young Guns #223 - Tristen Robins,3.66,28.0,1.65,12.6,stable,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,224,Vincent Iorio,Washington Capitals,,Y,2023-24 Upper Deck - Young Guns #224 - Vincent Iorio,4.37,25.0,1.39,10.13,stable,$5.1 | $3.3 | $4.37,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,225,Tyson Foerster,Philadelphia Flyers,,Y,2023-24 Upper Deck - Young Guns #225 - Tyson Foerster,3.3,41.0,1.65,13.68,stable,$5.1 | $3.3 | $3.13,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,226,Egor Afanasyev,Nashville Predators,,Y,2023-24 Upper Deck - Young Guns #226 - Egor Afanasyev,4.37,18.0,1.65,8.27,stable,$5.1 | $3.3 | $4.37,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,227,Jiri Patera,Vegas Golden Knights,,Y,2023-24 Upper Deck - Young Guns #227 - Jiri Patera,3.3,25.0,1.67,12.0,down,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,228,Simon Edvinsson,Detroit Red Wings,,Y,2023-24 Upper Deck - Young Guns #228 - Simon Edvinsson,3.3,42.0,2.35,16.98,down,$5.1 | $3.3 | $5.32,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,229,Wyatt Kaiser,Chicago Blackhawks,,Y,2023-24 Upper Deck - Young Guns #229 - Wyatt Kaiser,4.37,33.0,1.34,10.14,stable,$5.1 | $3.3 | $4.37,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,230,Nikita Nesterenko,Anaheim Ducks,,Y,2023-24 Upper Deck - Young Guns #230 - Nikita Nesterenko,3.66,21.0,2.0,14.24,stable,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,231,Hunter McKown,Columbus Blue Jackets,,Y,2023-24 Upper Deck - Young Guns #231 - Hunter McKown,5.1,19.0,3.3,11.2,up,$5.1 | $3.3 | $4.37,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,232,Aidan McDonough,Vancouver Canucks,,Y,2023-24 Upper Deck - Young Guns #232 - Aidan McDonough,3.3,18.0,2.0,10.43,down,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,233,Lukas Rousek,Buffalo Sabres,,Y,2023-24 Upper Deck - Young Guns #233 - Lukas Rousek,5.1,26.0,1.65,11.2,up,$5.1 | $3.3 | $4.37,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,234,Sean Farrell,Montreal Canadiens,,Y,2023-24 Upper Deck - Young Guns #234 - Sean Farrell,3.85,30.0,1.99,11.93,stable,$5.1 | $3.3 | $3.85,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,235,Tyler Kleven,Ottawa Senators,,Y,2023-24 Upper Deck - Young Guns #235 - Tyler Kleven,5.1,30.0,1.46,11.2,up,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,236,Henry Thrun,San Jose Sharks,,Y,2023-24 Upper Deck - Young Guns #236 - Henry Thrun,2.56,26.0,1.5,8.27,down,$5.1 | $3.3 | $2.56,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,237,Devon Levi,Buffalo Sabres,,Y,2023-24 Upper Deck - Young Guns #237 - Devon Levi,2.94,42.0,2.75,18.55,down,$2.94 | $5.1 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,238,Spencer Stastney,Nashville Predators,,Y,2023-24 Upper Deck - Young Guns #238 - Spencer Stastney,3.3,41.0,1.83,11.66,stable,$5.1 | $3.3 | $3.13,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,239,Daniil Gushchin,San Jose Sharks,,Y,2023-24 Upper Deck - Young Guns #239 - Daniil Gushchin,5.1,19.0,1.65,10.28,up,$5.1 | $3.3 | $3.13,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,240,Matthew Kessel,St. Louis Blues,,Y,2023-24 Upper Deck - Young Guns #240 - Matthew Kessel,3.13,20.0,1.97,11.93,down,$3.13 | $5.1 | $3.3,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,241,Marco Kasper,Detroit Red Wings,,Y,2023-24 Upper Deck - Young Guns #241 - Marco Kasper,5.1,41.0,3.15,20.9,stable,$5.9 | $5.1 | $3.3,2026-02-15 01:56
2023-24,2023-24 Upper Deck Young Guns,242,Akito Hirose,Vancouver Canucks,,Y,2023-24 Upper Deck - Young Guns #242 - Akito Hirose,3.66,23.0,1.35,11.01,stable,$5.1 | $3.3 | $3.66,2026-02-15 01:55
2023-24,2023-24 Upper Deck Young Guns,243,Adam Ginning,Philadelphia Flyers,,Y,2023-24 Upper Deck - Young Guns #243 - Adam Ginning,3.3,19.0,2.94,12.79,down,$5.1 | $3.3 | $3.66,2026-02-15 01:56
2023-24,2023-24 Upper Deck Young Guns,244,Cole McWard,Vancouver Canucks,,Y,2023-24 Upper Deck - Young Guns #244 - Cole McWard,3.3,28.0,1.99,12.84,down,$5.1 | $12.84 | $3.3,2026-02-15 01:56
